id,qname,heading,text,type,diagram,website,updated
,legislationIdentifier,legislationIdentifier,"An identifier for the legislation. This can be either a string-based identifier, like the CELEX at EU level or the NOR in France, or a web-based, URL/URI identifier, like an ELI (European Legislation Identifier) or an URN-Lex.",DatatypeProperty,,http://schema.org/legislationIdentifier,2026-07-24T12:31:48.132193
,legislationJurisdiction,legislationJurisdiction,The jurisdiction from which the legislation originates.,DatatypeProperty,,http://schema.org/legislationJurisdiction,2026-07-24T12:31:48.132193
,legislationType,legislationType,"The type of the legislation. Examples of values are ""law"", ""act"", ""directive"", ""decree"", ""regulation"", ""statutory instrument"", ""loi organique"", ""règlement grand-ducal"", etc., depending on the country.",DatatypeProperty,,http://schema.org/legislationType,2026-07-24T12:31:48.132193
,leiCode,leiCode,An organization identifier that uniquely identifies a legal entity as defined in ISO 17442.,DatatypeProperty,,http://schema.org/leiCode,2026-07-24T12:31:48.132193
,license,license,"A license document that applies to this content, typically indicated by URL.",DatatypeProperty,,http://schema.org/license,2026-07-24T12:31:48.132193
,line,line,A line is a point-to-point path consisting of two or more points. A line is expressed as a series of two or more point objects separated by space.,DatatypeProperty,,http://schema.org/line,2026-07-24T12:31:48.132193
,linkRelationship,linkRelationship,Indicates the relationship type of a Web link. ,DatatypeProperty,,http://schema.org/linkRelationship,2026-07-24T12:31:48.132193
,loanPaymentFrequency,loanPaymentFrequency,"Frequency of payments due, i.e. number of months between payments. This is defined as a frequency, i.e. the reciprocal of a period of time.",DatatypeProperty,,http://schema.org/loanPaymentFrequency,2026-07-24T12:31:48.132193
,loanType,loanType,The type of a loan or credit.,DatatypeProperty,,http://schema.org/loanType,2026-07-24T12:31:48.132193
,lodgingUnitDescription,lodgingUnitDescription,A full description of the lodging unit.,DatatypeProperty,,http://schema.org/lodgingUnitDescription,2026-07-24T12:31:48.132193
,lodgingUnitType,lodgingUnitType,"Textual description of the unit type (including suite vs. room, size of bed, etc.).",DatatypeProperty,,http://schema.org/lodgingUnitType,2026-07-24T12:31:48.132193
,logo,logo,An associated logo.,DatatypeProperty,,http://schema.org/logo,2026-07-24T12:31:48.132193
,longitude,longitude,The longitude of a location. For example ```-122.08585``` ([WGS 84](https://en.wikipedia.org/wiki/World_Geodetic_System)).,DatatypeProperty,,http://schema.org/longitude,2026-07-24T12:31:48.132193
,lowPrice,lowPrice,"The lowest price of all offers available.\n\nUsage guidelines:\n\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.",DatatypeProperty,,http://schema.org/lowPrice,2026-07-24T12:31:48.132193
,map,map,A URL to a map of the place.,DatatypeProperty,,http://schema.org/map,2026-07-24T12:31:48.132193
,maps,maps,A URL to a map of the place.,DatatypeProperty,,http://schema.org/maps,2026-07-24T12:31:48.132193
,masthead,masthead,"For a [[NewsMediaOrganization]], a link to the masthead page or a page listing top editorial management.",DatatypeProperty,,http://schema.org/masthead,2026-07-24T12:31:48.132193
,materialExtent,materialExtent,The quantity of the materials being described or an expression of the physical space they occupy.,DatatypeProperty,,http://schema.org/materialExtent,2026-07-24T12:31:48.132193
,mathExpression,mathExpression,"A mathematical expression (e.g. 'x^2-3x=0') that may be solved for a specific variable, simplified, or transformed. This can take many formats, e.g. LaTeX, Ascii-Math, or math as you would write with a keyboard.",DatatypeProperty,,http://schema.org/mathExpression,2026-07-24T12:31:48.132193
,maxPrice,maxPrice,The highest price if the price is a range.,DatatypeProperty,,http://schema.org/maxPrice,2026-07-24T12:31:48.132193
,maxValue,maxValue,The upper value of some characteristic or property.,DatatypeProperty,,http://schema.org/maxValue,2026-07-24T12:31:48.132193
,maximumAttendeeCapacity,maximumAttendeeCapacity,The total number of individuals that may attend an event or venue.,DatatypeProperty,,http://schema.org/maximumAttendeeCapacity,2026-07-24T12:31:48.132193
,maximumEnrollment,maximumEnrollment,The maximum number of students who may be enrolled in the program.,DatatypeProperty,,http://schema.org/maximumEnrollment,2026-07-24T12:31:48.132193
,maximumPhysicalAttendeeCapacity,maximumPhysicalAttendeeCapacity,"The maximum physical attendee capacity of an [[Event]] whose [[eventAttendanceMode]] is [[OfflineEventAttendanceMode]] (or the offline aspects, in the case of a [[MixedEventAttendanceMode]]). ",DatatypeProperty,,http://schema.org/maximumPhysicalAttendeeCapacity,2026-07-24T12:31:48.132193
,maximumVirtualAttendeeCapacity,maximumVirtualAttendeeCapacity,"The maximum virtual attendee capacity of an [[Event]] whose [[eventAttendanceMode]] is [[OnlineEventAttendanceMode]] (or the online aspects, in the case of a [[MixedEventAttendanceMode]]). ",DatatypeProperty,,http://schema.org/maximumVirtualAttendeeCapacity,2026-07-24T12:31:48.132193
,mealService,mealService,Description of the meals that will be provided or available for purchase.,DatatypeProperty,,http://schema.org/mealService,2026-07-24T12:31:48.132193
,measurementMethod,measurementMethod,"A subproperty of [[measurementTechnique]] that can be used for specifying specific methods, in particular via [[MeasurementMethodEnum]].",DatatypeProperty,,http://schema.org/measurementMethod,2026-07-24T12:31:48.132193
,mechanismOfAction,mechanismOfAction,The specific biochemical interaction through which this drug or supplement produces its pharmacological effect.,DatatypeProperty,,http://schema.org/mechanismOfAction,2026-07-24T12:31:48.132193
,median,median,The median value.,DatatypeProperty,,http://schema.org/median,2026-07-24T12:31:48.132193
,meetsEmissionStandard,meetsEmissionStandard,Indicates that the vehicle meets the respective emission standard.,DatatypeProperty,,http://schema.org/meetsEmissionStandard,2026-07-24T12:31:48.132193
,membershipNumber,membershipNumber,A unique identifier for the membership.,DatatypeProperty,,http://schema.org/membershipNumber,2026-07-24T12:31:48.132193
,membershipPointsEarned,membershipPointsEarned,"The number of membership points earned by the member. If necessary, the unitText can be used to express the units the points are issued in. (E.g. stars, miles, etc.)",DatatypeProperty,,http://schema.org/membershipPointsEarned,2026-07-24T12:31:48.132193
,memoryRequirements,memoryRequirements,Minimum memory requirements.,DatatypeProperty,,http://schema.org/memoryRequirements,2026-07-24T12:31:48.132193
,menu,menu,"Either the actual menu as a structured representation, as text, or a URL of the menu.",DatatypeProperty,,http://schema.org/menu,2026-07-24T12:31:48.132193
,merchantReturnDays,merchantReturnDays,Specifies either a fixed return date or the number of days (from the delivery date) that a product can be returned. Used when the [[returnPolicyCategory]] property is specified as [[MerchantReturnFiniteReturnWindow]].,DatatypeProperty,,http://schema.org/merchantReturnDays,2026-07-24T12:31:48.132193
,merchantReturnLink,merchantReturnLink,"Specifies a Web page or service by URL, for product returns.",DatatypeProperty,,http://schema.org/merchantReturnLink,2026-07-24T12:31:48.132193
,minPrice,minPrice,The lowest price if the price is a range.,DatatypeProperty,,http://schema.org/minPrice,2026-07-24T12:31:48.132193
,minValue,minValue,The lower value of some characteristic or property.,DatatypeProperty,,http://schema.org/minValue,2026-07-24T12:31:48.132193
,missionCoveragePrioritiesPolicy,missionCoveragePrioritiesPolicy,"For a [[NewsMediaOrganization]], a statement on coverage priorities, including any public agenda or stance on issues.",DatatypeProperty,,http://schema.org/missionCoveragePrioritiesPolicy,2026-07-24T12:31:48.132193
,mobileUrl,mobileUrl,"The [[mobileUrl]] property is provided for specific situations in which data consumers need to determine whether one of several provided URLs is a dedicated 'mobile site'.

To discourage over-use, and reflecting intial usecases, the property is expected only on [[Product]] and [[Offer]], rather than [[Thing]]. The general trend in web technology is towards [responsive design](https://en.wikipedia.org/wiki/Responsive_web_design) in which content can be flexibly adapted to a wide range of browsing",DatatypeProperty,,http://schema.org/mobileUrl,2026-07-24T12:31:48.132193
,model,model,The model of the product. Use with the URL of a ProductModel or a textual representation of the model identifier. The URL of the ProductModel can be from an external source. It is recommended to additionally provide strong product identifiers via the gtin8/gtin13/gtin14 and mpn properties.,DatatypeProperty,,http://schema.org/model,2026-07-24T12:31:48.132193
,modelDate,modelDate,The release date of a vehicle model (often used to differentiate versions of the same make and model).,DatatypeProperty,,http://schema.org/modelDate,2026-07-24T12:31:48.132193
,modifiedTime,modifiedTime,The date and time the reservation was modified.,DatatypeProperty,,http://schema.org/modifiedTime,2026-07-24T12:31:48.132193
,molecularFormula,molecularFormula,The empirical formula is the simplest whole number ratio of all the atoms in a molecule.,DatatypeProperty,,http://schema.org/molecularFormula,2026-07-24T12:31:48.132193
,molecularWeight,molecularWeight,"This is the molecular weight of the entity being described, not of the parent. Units should be included in the form '&lt;Number&gt; &lt;unit&gt;', for example '12 amu' or as '&lt;QuantitativeValue&gt;.",DatatypeProperty,,http://schema.org/molecularWeight,2026-07-24T12:31:48.132193
,monoisotopicMolecularWeight,monoisotopicMolecularWeight,"The monoisotopic mass is the sum of the masses of the atoms in a molecule using the unbound, ground-state, rest mass of the principal (most abundant) isotope for each element instead of the isotopic average mass. Please include the units in the form '&lt;Number&gt; &lt;unit&gt;', for example '770.230488 g/mol' or as '&lt;QuantitativeValue&gt;.",DatatypeProperty,,http://schema.org/monoisotopicMolecularWeight,2026-07-24T12:31:48.132193
,monthlyMinimumRepaymentAmount,monthlyMinimumRepaymentAmount,The minimum payment is the lowest amount of money that one is required to pay on a credit card statement each month.,DatatypeProperty,,http://schema.org/monthlyMinimumRepaymentAmount,2026-07-24T12:31:48.132193
,monthsOfExperience,monthsOfExperience,Indicates the minimal number of months of experience required for a position.,DatatypeProperty,,http://schema.org/monthsOfExperience,2026-07-24T12:31:48.132193
,mpn,mpn,"The Manufacturer Part Number (MPN) of the product, or the product to which the offer refers.",DatatypeProperty,,http://schema.org/mpn,2026-07-24T12:31:48.132193
,multipleValues,multipleValues,Whether multiple values are allowed for the property.  Default is false.,DatatypeProperty,,http://schema.org/multipleValues,2026-07-24T12:31:48.132193
,muscleAction,muscleAction,The movement the muscle generates.,DatatypeProperty,,http://schema.org/muscleAction,2026-07-24T12:31:48.132193
,musicCompositionForm,musicCompositionForm,"The type of composition (e.g. overture, sonata, symphony, etc.).",DatatypeProperty,,http://schema.org/musicCompositionForm,2026-07-24T12:31:48.132193
